Scoota Mart Category,New Product Category,Checked,Remove,Product Id (Don't Modify),Product Name,Added on (D-dd/mm/YY HH:MM:SS),Barcode (applicable only if variable combinations not used),Product Id,Model,Short Description,Product Keywords (will be used while searching for products in website),Is Hidden? (Y/N),Cost Price,Web Price,Weight,Reorder Quantity,Extra Shipping Cost,Bonus Points,"Discount Type ('%' for %,'Value' for Discount Value,'Exact' for Exact Discount Price)",Discount (value in this field depends on the Discount Type),Apply Tax? (Y/N),Variable Stock Allowed? (Y/N) (Dont't Modify),Fixed Web Stock (applicable only if Variable Stock Allowed is 'N'),Preorder Allowed? (Y/N),Maximum number of times preorder will be allowed? (applicable only if Preorder is Y),In Stock Date (applicable only if preorder is Y)  (D-dd/mm/YY),Product Deposit %,Product deposit message (will be considered only if Product deposit is >0),Activate Buy link (Y/N),Activate Enquire link (Y/N),Heading to be shown for size chart (applicable only if size chart is managed),Show Variable in new row in product details page? (Y / N),Allow Stock Notification?,Hide Product when out of stock?,Allow ordering even if out of stock (Y/N)?,Allow free Delivery? (Y/N),Caption to be displayed for Qty,"Qty type (Normal,Dropdown)","Value to be displayed in dropdown box. Seperate using comma (,) (applicable only if qty type is Dropdown",Prefix to be used for Qty (applicable only if Qty type is Drop down box),Suffix to be used for Qty (applicable only if Qty type is Drop down box),Prefix for Normal price,Suffix for Normal price,Prefix for From price,Suffix for From price,Prefix for Special offer price,Suffix for Special offer price,Prefix for Discount,Suffix for Discount,Prefix for You Save Price,Suffix for You Save Price,Caption for No Price,Show Price Promise button in details page? (Y/N),Show Sale Icon (Y/N),Caption for sale icon (applicable only if Sale icon is Y),Show New Icon (Y/N),Caption for new icon (applicable only if New icon is Y),Variable Combination Image Allowed (Don't Modify),Unique Ids of Images from Image gallery. Seperate Id's using '=>' (applicable only if Variable Combination Image is 'N'. Already assigned Images which are not specified in this column will be unassigned automatically before saving the current id's,Variable Combination Price Allowed (Don't Modify),Allow Bulk Discount (Y/N),"Format (Qty1=>Price1,Qty2=>Price2) (applicable only if Variable combination price allowed is 'N')"
Inactive Product,,N/A,Yes,P-533441,Can Key,D-09/12/2013 08:35:35,,Able2,Can Key PR60037,Can Key - Practical and patented opener for all cans with a ring pull opening device. No more broken nails and sore fingers from opening cans.,"can key,help with opening cans,opening cans, openers, can openers,",Y,5.45,12.02,1,0,0,8,Exact,8.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312848=>312849,N,N,
Inactive Product,,N/A,Yes,P-532565,Cast Protector Adult Long Leg,D-09/12/2013 08:33:02,,Able2,Cast Protector Adult Long Leg PR45080,Cast Protector Adult Long Leg - A comfortable waterproof protector which simply slips over the cast or dressing when taking a bath or shower.,"cast protector,adult cast protector,dressing protection,",Y,9.9,19.03,1,0,0,15,Exact,15.03,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312811,N,N,
Inactive Product,,N/A,Yes,P-533470,Cheekey,D-09/12/2013 08:35:37,,Able2,Cheekey PR60047,Cheekey - The Cheekey provides excellent leverage and increased grip for keys. A clever little device that makes holding and turning a key much easier.,"cheekey,grip for keys,turners,key turner,cheekey key turner",Y,4.4,11.01,1,0,0,8,Exact,5.77,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312861=>312862,N,N,
Inactive Product,,N/A,Yes,P-532824,Clear Mug with Handle,D-09/12/2013 08:33:41,,Able2,Clear Mug with Handle PR65100,"Clear Mug with Handle - A tough, clear plastic mug, with large, open handle to grip round or under without making a fist.","mug with handle,clear mug with handle,drinking assistance,",Y,7.5,15.02,1,0,0,12,Exact,12.03,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312680,N,N,
Inactive Product,,N/A,Yes,P-533366,Comfort Plus Cushion,D-09/12/2013 08:35:27,,Able2,Comfort Plus Cushion SP44152,Comfort Plus Cushion  -  Ideal for most situations including a wheelchair or scooter no more hard or cold seats.,"comfort plus cushion,pressure relief cushion,wheelchair cushion,scooter cushion,harley comfort plus cushion",Y,11.2,23.04,1,0,0,17,Exact,17.04,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312638=>312639,N,N,
Inactive Product,,N/A,Yes,P-533389,Deluxe Shampoo Basin,D-09/12/2013 08:35:29,,Able2,Deluxe Shampoo Basin PR45016,"Deluxe Shampoo Basin - Finally, a no- splash solution for washing hair in bed.Properly position the head and shoulders for shampooing with this basin.","shampoo basin,washing hair in bed,deluxe shampoo basin,",Y,11.9,21.05,1,0,0,17,Exact,17.03,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312689,N,N,
Inactive Product,,N/A,Yes,P-533701,Derby P-Guard,D-09/12/2013 08:35:54,,Able2,PR50341,Derby P-Guard The P-Guard prevents embarrassing and unhygienic accidents that can happen when gentlemen sit down to use the toilet.,"P guard,toileting,incontinence,toilet aids,wc products, p-guard",Y,16.5,36.08,0,0,0,21,Exact,22.05,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,313623=>313624,N,N,
Inactive Product,,N/A,Yes,P-533370,Designer Ergoform Cushion,D-09/12/2013 08:35:27,,Able2,Harley Designer Ergoform Cushion SP44264,Harley Designer Ergoform Cushion - Moulded from visco elastic memory foam provides pressure relieving properties only this material can offer.,"pressure relieving cushion,designer ergoform cushion,harley designer ergoform cushion,harley pressure relieving cushion,",Y,74.9,135.33,1,0,0,0,Exact,95.22,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312644,N,N,
Inactive Product,,N/A,Yes,P-533372,Designer Ergogel Pressure Relief Cushion,D-09/12/2013 08:35:28,,Able2,SP44265,Harley Ergogel Pressure Relief Cushion - Moulded visco with a polyurethane gel insert. Gel is considered by many to be invaluable in the prevention of pressure ulcers.,"designer ergogel cushion,pressure relief cushion,harley designer ergogel cushion,pressure relief",Y,84.9,135.33,1,0,0,126,Exact,126.32,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312647=>312640,N,N,
Inactive Product,,N/A,Yes,P-533282,Designer Ring Cushion,D-09/12/2013 08:35:20,,Able2,SP44233/Cover SP44266,"Designer Ring Cushion - A Fantastic product, moulded visco elastic memory foam has revolutionised this concept offering increased comfort and pressure relief.","harley designer ring cushion,ring cushion,memory foam ring cushion,pressure relief,",Y,26.7,50.12,1,0,0,0,Exact,40.09,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312649=>312640,N,N,
Inactive Product,,N/A,Yes,P-532661,Disposable Bed Pads,D-09/12/2013 08:33:16,,Able2,PR52156/1/PR52157/1/PR52158/1,Disposable Bed Pads - Used under a person as a precaution to absorb any accidental leakages and so protect  the bed linen by keeping it dry.,"disposable bed pads,bed pads,incontinence,bladder problems,incontinence bed pads,",Y,9.35,20.05,0.1,0,0,0,Exact,15.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312614,N,N,
Inactive Product,,N/A,Yes,P-533211,Disposable Insert Pads,D-09/12/2013 08:35:12,,Able2,PR52140/1,"Disposable Insert Pads - Convenient and easy to use, these soft and comfortable disposal pads are highly absorbent.","disposable insert pads,insert pads,incontinence pads,incontinence,continence care,",Y,6.2,12.02,0.1,0,0,8,Exact,8.32,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312608,N,N,
Inactive Product,,N/A,Yes,P-533354,Duvet Protector Single,D-09/12/2013 08:35:26,,Able2,Duvet Protector Single PR52163,"Duvet Protector Single - Easy to care for, simply wash or wipe down with disinfectant solution..","duvet protector single,waterproof duvet protector,bladder problems,incontinence",Y,13.9,28.07,0.1,0,0,18,Exact,19.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312620,N,N,
Inactive Product,,N/A,Yes,P-533116,Easywipe,D-09/12/2013 08:34:44,,Able2,PR50562,"Easywipe - As seen on TV, The Easywipes new innovative design ensures personal hygiene for those who find reaching difficult.","buckingham easywipe, easywipe, bottom wiper, personal hygiene, toileting aids",Y,24.9,36.08,0,0,0,33,Exact,33.08,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312779=>314311,N,N,
Inactive Product,,N/A,Yes,P-533371,Ergoform Pressure Relief Cushion,D-09/12/2013 08:35:28,,Able2,SP44263,Ergoform Pressure Relief Cushion - Pressure relieving visco elastic foam insert protects the ischael tuberosities.,"ergoform cushion,harley ergoform cushion,pressure relief cushion,",Y,34.4,65.16,1,0,0,0,Exact,55.09,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312644=>312646,N,N,
Inactive Product,,N/A,Yes,P-533179,Female Fixation Briefs,D-09/12/2013 08:35:00,,Able2,PR52127/S/M/L/XL/XXL,Female Fixation Briefs - These Briefs are for use with disposable pads. They secure pads comfortably but look and feel like conventional underwear.,"female briefs,incontinence briefs,incontinence underwear,toileting,bladder control,",Y,9.7,20.04,0.1,0,0,12,Exact,13.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312606,N,N,
Inactive Product,,N/A,Yes,P-533272,Female Urine Bottle,D-09/12/2013 08:35:20,,Able2,PR50560,"Female Urine Bottle - The Female Urine Bottle is made from clear plastic, with its cleverly designed spout this makes the user feel comfortable.","female urine bottle,urine bottle,urinals,toileting,",Y,8.9,16.03,1,0,0,11,Exact,11.45,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312890,N,N,
Inactive Product,,N/A,Yes,P-533464,Folding Reacher,D-09/12/2013 08:35:36,,Able2,PR60205,Folding Reacher - This folding reacher conveniently folds down it also has a magnet on the tip to pick up metallic objects.,"folding reacher,reacher,grabber,folding grabber",Y,8.4,17.04,1,0,0,12,Exact,13.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312855,N,N,
Inactive Product,,N/A,Yes,P-533384,Food Guard,D-09/12/2013 08:35:29,,Able2,PR65071,Food Guard - This flexible food guard can be fitted to ordinary plates to assist with one handed eating.,"food guard,one handed eating,",Y,5.5,13.02,1,0,0,7,Exact,8.01,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312671,N,N,
Inactive Product,,N/A,Yes,P-533485,Full Page Magnifier,D-09/12/2013 08:35:37,,Able2,Full Page Magnifier PR70001,Full Page Magnifier - Allows larger areas to be viewed than traditional magnifiers.,"full page magnifier,magnifier,reading,",Y,7,13.02,1,0,0,9,Exact,10.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312857,N,N,
Inactive Product,,N/A,Yes,P-533344,Good Grips Button Hook,D-09/12/2013 08:35:25,,Able2,PR55020,"Good Grips Button Hook -Get a secure, cushioned grip on hard to grasp buttons.","good grips button hook,button hook,dressing assistance,dressing aids",Y,8.2,19.03,1,0,0,10,Exact,11.01,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312737,N,N,
Inactive Product,,N/A,Yes,P-532816,Good Grips Dessert Spoon,D-09/12/2013 08:33:41,,Able2,PR65594,Good Grips Dessert Spoon - Good Good Grips Dessert Spoon - The Good Grips Dessert Spoon has a soft cushion grip that keeps the utensil in the hand even when wet.,"good grips cutlery,good grips dessert spoon, eating assistance",Y,9.05,17.03,1,0,0,12,Exact,13.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312675,N,N,
Inactive Product,,N/A,Yes,P-532831,Good Grips Fork,D-09/12/2013 08:33:42,,Able2,PR65591,Good Good Grips Fork - The Good Grips Fork has a soft cushion grip that keeps the utensil in the hand even when wet.,"good grips fork,good grips,eating assistance,",Y,9.05,16.03,1,0,0,12,Exact,13.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312673=>312674,N,N,
Inactive Product,,N/A,Yes,P-532819,Good Grips Rocker Knife,D-09/12/2013 08:33:41,,Able2,Good Grips Rocker Knife PR65592,Good Grips Knife - The Good Grips Rocker Knife has a soft cushion grip that keeps the utensil in the hand even when wet.,"good grips rocker knife,good grips cutlery,",Y,9.4,17.03,1,0,0,13,Exact,14.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312675,N,N,
Inactive Product,,N/A,Yes,P-532818,Good Grips Teaspoon,D-09/12/2013 08:33:41,,Able2,PR65593,Good Grips Teaspoon  - The Good Grips Teaspoon has a soft cushion grip that keeps the utensil in the hand even when wet.,"good grips teaspoon,good grips,eating assistance",Y,9.05,17.03,1,0,0,12,Exact,13.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312675,N,N,
Inactive Product,,N/A,Yes,P-533451,Good Grips Y Peeler,D-09/12/2013 08:35:35,,Able2,Good Grips Y Peeler PR63020,Good Grips Y Peeler - The Good Grips Y Peeler blade swivels and requires minimal range of motion of the wrist or elbow with its horizontal blade.,"good grips y peeler, peeler,good grips peeler,household items,help in the kitchen",Y,6.45,16.03,1,0,0,9,Exact,9.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312872,N,N,
Inactive Product,,N/A,Yes,P-533360,Incontinence Wipes,D-09/12/2013 08:35:26,,Able2,PR52135,"Incontinence Wipes - The Pre-moistened wipes will gently cleanse,moisturise,deodorise and treat the skin,leaving it feeling soft,fresh and smooth.","incontinence wipes,wipes,incontinence,bladder problems,infection control",Y,5.2,12.02,0.1,0,0,6,Exact,7,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312629,N,N,
Inactive Product,,N/A,Yes,P-533393,Inflatable Rubber Ring,D-09/12/2013 08:35:29,,Able2,PR20618,Inflatable Rubber Ring  can be used to prevent pressure sores or assist with their healing. Rubber ring can be wiped clean.,"inflatable rubber ring,rubber ring cushion,prevent pressure sores,pressure care,pressure relief",Y,10.9,20.05,1,0,0,13,Exact,14.03,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312692,N,N,
Inactive Product,,N/A,Yes,P-533526,Jar opener,D-09/12/2013 08:35:41,,Able2,PR61627,"Jar opener - The grip-it jar opener fits comfortable and snugly in to the hand, secure grip for easy twist off.","Jar opener, jar turner, help opening jars, kitchen appliance, good grip jar opener",Y,5.7,13.02,1,0,0,10,Exact,9.53,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312972,N,N,
Inactive Product,,N/A,Yes,P-533488,Key Turner 111,D-09/12/2013 08:35:37,,Able2,PR60026,Key Turner 111 - Curved handle fits comfortably in the hand and allows for easy turning.The heavy-duty plastic handle of the Key Turner III provides extra leverage for easy turning. Ideal for persons with arthritis or a weak grip.,"key turner,turners,openers",Y,6.05,13.02,1,0,0,8,Exact,8.47,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312858,N,N,
Inactive Product,,N/A,Yes,P-533247,Long Handled Toe Nail Scissors,D-09/12/2013 08:35:15,,Able2,PR63006,Long Handled Toe Nail Scissors - The moulded finger and thumb grip on these toenail scissors allow easier gripping and greater leverage.,"long handled toe nail scissors,nail scissors,scissors,",Y,7.7,20.04,1,0,0,9,Exact,10.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312804,N,N,
Inactive Product,,N/A,Yes,P-533353,Mattress Protector Double,D-09/12/2013 08:35:26,,Able2,PR52162,Mattress Protector Double -,"mattress protector double,double mattress protector,incontinence,bladder problems,",Y,14.25,23.04,0.1,0,0,18,Exact,19.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312620,N,N,
Inactive Product,,N/A,Yes,P-533352,Mattress Protector Single,D-09/12/2013 08:35:26,,Able2,PR52161,"Mattress Protector Single - Durable waterproof mattress protector, easy to care for, simply wash or wipe down with disinfectant solution.","mattress protector single,single mattress protector,bladder control,incontinence,",Y,11.75,20.04,0.1,0,0,15,Exact,16.03,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312620,N,N,
Inactive Product,,N/A,Yes,P-533386,Moulded Fluted Grab Rails,D-09/12/2013 08:35:29,,Able2,PR45712W,"Moulded Fluted Grab Rails - For use in the bathroom,corridoors,stairways. Plastic grab rail has circular fixing plates supplied with a covering disc.","grab rails,fluted grab rail,plastic grab rail,grab rail",Y,7.55,20.04,2,0,0,9,Exact,10.02,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312686,N,N,
Inactive Product,,N/A,Yes,P-533466,Multi Grip,D-09/12/2013 08:35:36,,Able2,PR60036,"Multi Grip - Practical and patented opener for various bottles with safety caps, like cleaning liquids and pill bottles (Keep out of reach of children!).  Also ideal for opening soft drink bottles with plastic screw lids.  The Multi Grip is a practical an","multi grip,turners and openers,help opening bottles,opener,multi grip opener",Y,5.45,11.01,1,0,0,7,Exact,8.01,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312892,N,N,
Inactive Product,,N/A,Yes,P-533341,Natural Wheat Wrap,D-09/12/2013 08:35:25,,Able2,Natural Wheat Wrap PR15120,"Natural Wheat Wrap -A versatile, pliable bag to soothe sore bones, muscles or any other aches and pains.","natural wheat wrap,wheat wrap,",Y,11.9,22.06,1,0,0,17,Exact,18.04,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312734,N,N,
Inactive Product,,N/A,Yes,P-533529,Neck-Eze Pillow,D-09/12/2013 08:35:41,,Able2,PR20089,"Neck- Eze Pillow- The neck-eze pillow is very handy for almost everyone. Is good for supporting sore neck, and for traveling.","inflatable pillow, travel pillow, car pillow, blow up cushion. blow up pillow, inflatable cushion.",Y,5.55,10.02,1,0,0,7,Exact,7.51,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312977,N,N,
Inactive Product,,N/A,Yes,P-533361,Neutral Detergent Wipes,D-09/12/2013 08:35:26,,Able2,Neutral Detergent Wipes PR52136,Neutral Detergent Wipes -The Neutral Detergent Wipes are 100% biodegradable and contain a neutral detergent which is ideal for all cleaning situations where harmful chemicals need to be avoided.,"neutral detergent wipes,wipes,incontinence,cleaning wipes,",Y,4.75,10.02,0.1,0,0,6,Exact,6.52,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312630,N,N,
Inactive Product,,N/A,Yes,P-533463,Nose cut out beaker,D-09/12/2013 08:35:36,,Able2,PR65051,Nose cut out beaker - Unique design enables drinking without tilting the head.,"beaker,nose cut out beaker,nose-cut-out beaker,",Y,5.6,12.02,0,0,0,8,Exact,8.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312853=>312854,N,N,
Inactive Product,,N/A,Yes,P-532571,One Way Briefs Female,D-09/12/2013 08:33:03,,Able2,PR52120/S/M/L,One Way Briefs Female -  These One Way Briefs have a high cotton content for superior comfort. The Briefs contain a washable pad which is attached to the garment.,"incontinence pads,incontinence briefs,toileting,",Y,12.55,23.04,0.1,0,0,16,Exact,16.54,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312606,N,N,
Inactive Product,,N/A,Yes,P-532829,One Way Briefs Male,D-09/12/2013 08:33:41,,Able2,PR52123,One Way Briefs Male  - These One Way Briefs have a high cotton content for superior comfort. The Briefs contain a washable pad which is attached to the garment.,"one way briefs,incontinence,bladded problems,incontinence briefs,incontinence care",Y,14.9,27.05,0.1,0,0,19,Exact,20.04,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312607,N,N,
Inactive Product,,N/A,Yes,P-533532,Padded toilet seat,D-09/12/2013 08:35:41,,Able2,PR50646/PR50647,Padded toilet seat  - This padded toilet seat with straps provides an ergonomic way of adding comfort.,"padded seat, padded toilet seat, soft toilet seat, bathroom accessories,comfort toliet seat",Y,10.7,35.07,2,0,0,14,Exact,14.62,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312979,N,N,
Inactive Product,,N/A,Yes,P-533402,Pill Crusher,D-09/12/2013 08:35:30,,Able2,Pill Crusher PR61437,Pill Crusher - Crushes uncoated pills into powder by a screw sction. Ideal for mixng the medication with a drink or food.,"pill crusher,crushes pills,crush pills,medication,",Y,5.2,11.01,1,0,0,7,Exact,7.37,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312709,N,N,
Inactive Product,,N/A,Yes,P-532826,Pill Splitter,D-09/12/2013 08:33:41,,Able2,Pill Splitter PR61500,Pill Splitter - Eliminate the mess and inaccuracies of dividing medication. Easily cuts pills without the risk of cutting the hand.,"pill splitter,cutting pills,splitting pills,dividing medication,",Y,5.4,11.01,1,0,0,8,Exact,8.22,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312682=>312683,N,N,
Inactive Product,,N/A,Yes,P-533355,Pillowcase Protector,D-09/12/2013 08:35:26,,Able2,PR52164,"Pillowcase Protector - Easy to care for, simply wash or wipe down with disinfectant solution.","pillowcase protector,pillow protector,incontinence,bladder problems",Y,5.4,11.01,0,0,0,8,Exact,9.01,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312620,N,N,
Inactive Product,,N/A,Yes,P-532830,Plastic Shoe Horn with Hook,D-09/12/2013 08:33:42,,Able2,PR55028,Plastic Shoe Horn with Hook - Hooked handle offers a comfortable hold for fingers and may be used to pull up socks or aid dressing.,"shoe horn,plastic shoe horn with hook,",Y,4.25,15.03,1,0,0,7,Exact,8.01,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312672,N,N,
Inactive Product,,N/A,Yes,P-533148,Rectangular Stick on Pads,D-09/12/2013 08:34:53,,Able2,PR52141/1,"Rectangular Stick on Pads - Rectangular pads are used to deal with slight incontinence. Waterproof backing, self adhesive.","stick on pads,incontinence pads,stick on incontinence pads,bladder problems,incontinence",Y,6,13.02,0.1,0,0,8,Exact,9.01,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312609,N,N,
Inactive Product,,N/A,Yes,P-533367,Rest Ease Pressure Relief Cushion,D-09/12/2013 08:35:27,,Able2,Rest Ease Pressure Relief Cushion SP44190/191/192,"Rest Ease Pressure Relief Cushion -The Harley Rest-Ease Cushion is constructed from high grade polyurethane foam, which spreads th weight of the individual to ensure a high level of comfort.","Rest ease presssure relief cushion,Harley rest ease pressure relief cushion,pressure relief,",Y,16.65,29.06,1,0,0,22,Exact,25.05,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312642,N,N,
Inactive Product,,N/A,Yes,P-532529,Reusable High Loss Pads,D-09/12/2013 08:33:00,,Able2,PR52126,"Reusable High Loss Pads - For Light to medium urinary incontinence, absorbs up to 350mls. Washable pad for use with the One Way Pouch Pants.","reusable high loss pads,high loss pads, incontinence,incontinence pads,pads",Y,14.55,25.06,0.1,0,0,20,Exact,21.04,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,314452,N,N,
Inactive Product,,N/A,Yes,P-533346,Rotating Reacher,D-09/12/2013 08:35:25,,Able2,PR60214,"Rotating Reacher -This Reacher with its rotating clamp is ideal for individual tasks, just rotate the clamp to suit the job in hand.","rotating reacher,reacher,grabber,help picking things up,",Y,10.4,21.05,1,0,0,14,Exact,14.04,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312710,N,N,
Inactive Product,,N/A,Yes,P-532825,Rubbergrip Bath Mats,D-09/12/2013 08:33:41,,Able2,PR45047/PR45051/PR45057,Rubbergrip Bath Mat - These rubbergrip Bath Mats have a ribbed surface and suction cups for added slip resistance.,"rubbergrip bathmat, bath mat,slip resistance bath mat,",Y,8.5,17.04,1,0,0,11,Exact,12.02,Y,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312681,N,N,
Inactive Product,,N/A,Yes,P-533180,Shaped Incontinence Pads,D-09/12/2013 08:35:00,,Able2,Shaped Pads PR52147/1,"Shaped Incontinence Pads - For medium to Heavy incontinence these premium pads are widely used by healthcare professionals, including the NHS.","shaped incontinence pads,shaped pads,incontinence,bladder problems",Y,11.45,20.04,0.1,0,0,16,Exact,16.04,N,N,0,N,0,D-00/00/0000,0,,Y,N,,N,N,N,Y,N,,Normal,,,,,,,,,,,,,,,Y,N,,N,,N,312611,N,N,
